17038,373.83
18142,397.4
17283,370.32
11394,250.91
0,0
"2,260",604.73
2137,624.02
1591,620.31
2213,654.34
2578,639.29
2039,612.88
2178,622.89
2590,576.08
2148,590.36
2215,580.21
1888,626.5
2245,611.72
1837,608.34
2174,480.19
2224,564.83
2022,584.66
2002,607.06
2099,661.28
1943,653.11
1384,643.19
1901,618.52
1550,608.35
1384,584.29
1456,577.17
1864,628.06
1770,610.4
1611,602.92
1488,594.77
1706,570.01
1645,577.92
1877,572.22
1809,628.11
2293,610.92
2047,601.94
1960,583.55
1811,581.33
1998,559.51
1619,464.34
0,0
283,219.48
244,140.01
232,161.96
242,153.31
274,194.96
264,263.41
265,207.54
273,287.18
251,266.26
268,278.17
271,208.6
249,231.02
236,155.01
220,208.88
267,201.7
267,185.52
77,54.11
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
274,144.15
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1848,254.61
12598,1826.7
3380,536.59
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3317,985.45
3422,1003.46
3806,1007.13
3398,1008.69
3562,1023.52
3406,993.64
3740,981.01
3715,982.55
4054,1005.86
3850,957.04
7713,2036.17
7504,2035.62
5204,1305.57
6547,1524.44
5095,1162.6
6323,1484.8
5932,1516.81
6299,1741
7187,2031.06
8303,2394.09
5708,1753.82
6237,1722.32
6547,1543.65
7297,1724.9
8123,2011.93
6916,1775.57
8516,2158.95
9837,2715.76
10024,2916.16
9065,2577.68
11498,3372.98
11882,3493.06
10598,2934.35
9612,2485.91
10767,2630.82
12347,2723.03
14800,3334.64
14964,3530.2
13731,3529.98
0,0
0,0
1084,3.17
1594,80.01
27375,1741.24
"19,083",1069.26
18116,1027.98
21942,1073.12
"29,215",997.82
15166,961.18
13919,953.85
24858,961.7
30416,942.43
28906,848.22
6090,162.74
0,0
61,0.4
50,9.68
55,0.7
1,0
48,0
132,4.04
148,23.61
217,39.13
274,5.04
350,3.99
466,14.85
330,7.95
304,8.08
272,3.25
267,6.34
315,12.22
424,6.36
613,19.09
345,0
429,0
545,0.41
460,4.43
415,3.27
451,9.64
440,5.56
528,20.11
376,26.21
451,8.66
412,4.07
406,11.55
356,1.38
495,5.29
414,15.08
309,4.61
248,7.22
248,17.98
607,28.58
1411,42.71
1530,20.16
3866,64.22
4895,259.13
4305,106.19
4101,74.74
3347,78.65
3549,189.58
3485,162.67
3675,121.34
3852,85.86
3689,131.74
3464,192.05
4141,182.2
4565,100.9
5181,170.87
6069,360.55
7357,328.46
7039,394.93
6538,232.19
9304,362.92
8577,424.96
19,17.68
75,237.04
101,197.7
390,689.92
50,67.11
180,601.19
16,41.65
98,654.44
72,246.24
411,1821.16
62,167.28
165,742.45
16,5.93
123,905.88
100,612.2
367,1556.82
57,53.8
147,2045.02
6,0.36
58,294.81
57,170.53
268,433.33
20,26.74
109,1353.61
29,48.25
114,1245.11
139,462.5
497,1443.15
51,224.91
176,1857.72
30,14.32
98,707.02
108,654.01
454,2009.15
61,6.89
202,3110.36
25,15.67
117,755.7
147,409.41
427,1794.91
75,330.37
188,3033.03
20,16.53
149,1906.18
109,601.2
456,1646.95
247,212.74
243,3306.1
31,14.09
96,727.48
154,526.04
468,3339.1
154,327.15
198,1395.89
16,22.52
58,447.49
128,333.32
420,1235.43
64,68.27
178,2416.61
8,9.52
39,248.58
70,147.77
187,342.89
38,41.1
136,1706
17,37.85
139,1107.74
148,356.27
497,1894.76
90,127.64
205,2447.07
6,0
53,447.09
45,67.14
225,230.51
20,76.45
57,354.96
8,0
66,672.15
63,264.29
307,2268.52
38,41.27
136,2014.26
9,29.91
113,1405.17
113,411.75
432,1158.69
48,80.47
154,2589.01
17,88.22
105,888.67
104,466.15
445,1065.32
51,186.24
146,1756.74
14,41.38
94,780.6
114,284.38
445,1190.75
67,170.13
157,1368.91
13,0.65
61,208.51
54,98.65
239,612.55
18,14.47
106,984.73
12,20.85
105,372.44
114,522.41
464,1507.2
56,87.22
245,2761.8
17,53.87
133,1144.92
121,822.78
509,2554.32
54,59.45
214,3052.34
23,138.31
144,888.82
128,317.89
438,1347.06
52,208.57
217,1947.6
28,149.97
96,869.65
145,483.5
509,1828.08
58,91.34
199,1677.25
23,26.89
87,1709.78
94,270.41
449,1019.79
54,156.62
178,1271.61
15,24.83
91,723.94
105,643.54
410,1413.68
34,147.9
152,2210.69
8,0
76,458.17
54,136.64
209,186.09
15,104.76
119,1099.04
22,25.2
124,1100.48
119,417.53
471,1101.18
58,216.69
200,1450.65
24,57.7
118,826.5
155,299.26
436,1204.93
59,205.6
152,1310.72
23,56.6
95,399.29
123,428.93
357,1715.48
50,156.22
152,1598.89
25,94.92
92,343.16
118,317.96
395,631.11
50,212.46
148,1282.23
15,7.65
71,486.55
78,206.43
379,486.4
30,67.88
154,1098.58
21,31.51
68,424.26
136,192.39
359,639.54
33,102.67
153,389.1
7,0
51,178.12
51,66.76
253,799.88
29,49.93
142,400.74
34,179.37
100,724.38
112,1087.68
497,1721.35
52,178.68
206,1973.5
34,170.56
160,891.67
160,620.03
546,2006.47
42,115.07
195,2806.77
32,51.36
107,1245.76
134,435.1
531,958.69
63,312.68
222,1809.19
37,102.49
114,688.53
107,157.3
498,2037.71
66,143.28
219,3251.59
36,28.42
110,740.46
119,197.19
576,1574.77
66,225.05
198,2117.76
26,12.99
69,899.71
105,313.52
392,1020.82
62,310.99
140,2512.29
13,1.37
81,308.21
58,194.69
235,689.58
19,17.17
154,1593.67
25,7.1
138,1084.15
101,631.55
518,1157.75
49,85.45
215,2145.1
56,154.45
131,1220.54
107,331.69
470,2248.95
44,120.99
217,2846.76
39,96.36
126,410.46
139,274.26
462,1877.01
51,266.03
206,2545.16
21,14.83
108,1043.19
135,716.02
444,1415.45
81,208.37
196,2227.58
33,52.49
108,498.41
103,188.12
457,1025.21
47,155.93
177,1918.06
27,60.68
120,1318.82
108,472.21
503,1736.09
34,46.22
231,2042.04
13,65.68
98,470.07
56,116.58
282,1204.78
20,17.31
129,1715.27
34,14.07
141,1097.26
171,583.84
631,2326.08
85,263.57
287,4161.42
23,28.79
150,1308.04
107,466.01
600,3098.73
75,130.69
232,1605.34
36,79.48
108,1015.33
118,594.26
460,2306.87
59,221.53
203,2587.68
35,21.11
165,1217.68
120,252.52
496,2013.05
56,160.95
212,2275.15
14,15.52
69,749.34
104,173.06
450,1381.57
52,156.82
181,2253.61
35,22.73
109,1122.9
121,316.74
439,1898.62
39,106.91
194,2031.83
10,0.99
96,444.09
76,275.83
211,685.44
30,111.88
135,1480.11
24,7.41
146,959.3
122,591.95
516,2079.62
61,253.81
240,1818.41
73,116.42
125,656.21
126,142.9
460,1906.73
63,155.55
217,1700.15
68,52.3
135,1121.07
119,639.92
515,1439.97
93,324.87
229,1714.17
57,48.76
135,1216.03
113,153.76
455,2252.54
67,178.3
278,2308.02
27,3.79
124,1153.72
102,389.83
420,981.26
44,181.68
230,1731.11
39,24.03
131,891.89
125,998.46
479,1117.66
44,241.04
252,1770.33
29,4.08
109,977.5
82,271.62
288,595.46
21,162.28
216,1318.99
34,11.04
124,1126.36
111,378.14
647,2800.75
75,288.69
259,1792.67
46,125.57
144,1060.01
127,267.87
512,2887.45
66,289.64
270,1611.61
35,87.12
180,2128.66
114,734.26
420,1688.63
45,89.42
282,2246.81
45,35.76
90,612.3
128,563.14
457,1198.23
59,233.68
226,1962.64
31,156.9
104,517.09
113,557.21
482,2078.97
60,222.47
213,2232.26
20,65.25
108,523.69
110,426.96
481,1711.89
55,208.82
207,2307.92
6,0.3
71,503.65
55,162.74
277,832.77
34,75.39
154,2144.49
28,67.44
89,498.26
114,310.75
428,1709.34
59,165.64
167,1746.22
15,20.12
54,326.92
79,111.52
279,1572.13
14,0
96,1204.93
22,51.88
152,997.1
119,409.03
560,3029.2
77,121.02
235,3066.23
43,61.42
128,799.97
107,379.76
538,1774.54
49,77.8
315,2422.67
33,137.65
173,1205.44
119,240.66
500,1942.41
58,168.65
266,2968.42
20,4.95
107,544.61
113,234.58
422,1705.04
33,58.01
210,1860.58
9,0
77,545.36
73,292.78
258,1369.95
29,35.3
155,2449.19
21,38.94
163,841.91
127,308.34
567,2560.08
56,225.39
230,2694.31
16,46.7
150,1018.01
163,332.19
523,3299.5
65,238.12
234,2627.9
23,73.83
201,1878.69
132,411.46
528,2481.38
48,48.19
251,3412.98
33,164.56
144,973.56
107,278.12
476,2304.77
45,232.33
212,3014.06
13,2.31
95,822.71
119,423.09
469,2452.52
46,124.56
181,1299.37
10,51.25
73,500.22
80,194.3
386,1877.79
32,27.66
147,926.16
6,1.49
38,81.92
53,25.95
148,214.72
27,48.67
91,411.53
0,0
0,0
0,0
0,0
5,0
15,0
155,304.11
60,499.03
15,49.06
14,84.63
22,127.55
95,415.32
14,19.34
32,32.3
269,460.41
95,268.6
20,215.57
33,152.99
33,168
190,468.35
17,17.03
41,35.65
226,539.53
99,187.67
24,73.12
50,83.24
35,202.84
179,228.98
8,0
28,22.36
150,336.03
47,291.63
21,52.54
27,177.03
21,0
136,357.28
14,1.43
35,68.75
239,499.23
83,187.72
46,247.53
40,271.57
30,94.42
159,545.74
22,9.67
53,201.32
317,882.22
149,497.68
28,34.88
52,85.59
47,244.97
205,697.11
9,10.15
41,6.65
319,618.49
147,507.03
41,137.25
51,451.22
47,190.27
245,636.51
14,32.46
73,148.02
291,625.9
130,645.45
27,114.87
45,121.37
35,191.05
182,447.09
8,17.18
59,184.81
292,806.73
117,738.43
21,67.62
56,168.94
58,254.21
158,902.29
13,16.63
60,101.48
345,375.16
91,277.23
19,51.32
40,67.18
40,103.24
176,256.51
10,16.72
35,0
207,330.16
110,486.29
16,72.49
33,43.88
28,124.9
119,493.18
18,47.27
77,123.26
380,736.19
139,631.42
35,258.13
53,156.68
54,36.81
209,958.45
18,28.63
55,118.59
358,521.05
116,453.61
31,91.6
59,291
55,153.08
157,1027.08
8,2.54
90,285.46
375,383.07
132,329.77
36,245.81
67,79.14
50,125.98
207,881.73
16,4.44
74,29.5
359,371.38
106,508.77
31,70.13
45,58.68
48,77.77
183,1007.32
15,18.41
46,0
384,492.05
173,630.93
21,101.67
52,88.44
48,158.8
186,604.19
20,24.56
57,182.06
338,1009.79
152,450.01
32,279.79
53,276.44
31,93.26
229,633.98
10,15.14
48,84.6
246,473.43
118,372.12
21,74.21
59,188.9
22,73.66
143,752.82
8,0.46
68,122.55
360,806.11
209,730.32
23,0
50,100.1
69,367.03
257,534
20,12.06
59,89.09
315,705.51
213,655.51
41,362.03
76,642.66
105,622.04
287,1377.78
22,16.9
51,181.65
366,639.47
191,794.05
25,60.01
58,317.09
59,279.39
260,1011.89
25,3.87
44,90.33
320,629.6
190,563.65
27,49.75
63,121.44
45,153.48
252,1016.38
24,4.8
45,26.32
294,761.12
139,399.61
37,108.18
49,20.15
85,242.25
194,682.67
23,28.66
55,157.46
286,656.98
120,344.68
29,78.1
43,237.76
47,208.1
186,467.7
11,1.43
58,89.82
180,265.52
77,219.39
14,29.5
23,91.09
16,63.13
100,304.57
19,47.92
76,122.56
351,526.4
198,805.84
43,38.08
69,264.67
51,62.91
203,341.16
14,19.54
68,95.69
365,587.29
198,423.55
50,43.1
64,109.04
68,236.35
242,643.54
20,35.49
66,107.05
453,617.65
195,822.3
22,69.98
47,294.95
47,104.29
202,1073.41
24,8.91
67,73.78
565,789.62
190,452.45
34,227.57
75,206.84
73,181.37
235,615.08
26,29.15
80,136.16
440,868.77
222,882.92
36,173.42
86,260.94
38,117.11
258,784.89
16,8.92
67,164.95
373,699.28
156,294.28
38,82.39
59,91.93
48,98.92
272,1285.78
9,1.43
50,167.69
247,632.88
119,453.83
14,122.01
40,75.7
18,98.04
171,1002.82
24,52.93
87,136.58
420,763.63
181,791.04
33,160.46
76,837.48
65,311.7
288,2058.45
24,53.65
105,71.41
449,766.53
231,1256.61
41,152.81
87,561.32
77,361.54
258,1912.21
29,49.15
58,32.32
344,634.08
226,1115.02
37,258.89
84,660.82
47,280.01
245,2489.18
12,26.33
68,146.62
355,882.44
241,1178.66
29,184.36
74,754.8
68,316.73
250,1926.78
29,49.23
58,65.32
390,1176.92
236,1228.26
21,154.38
62,456.87
42,331.98
244,1261.82
17,1.42
48,73.14
345,593.04
127,438.25
33,286.58
62,442.51
56,182.59
176,1099.99
9,7.43
40,96.26
242,1081.76
123,705.1
30,415.22
56,909.92
35,131.78
166,1283.34
23,14.4
64,54.43
401,1599.98
259,1479.88
53,187.33
105,870.88
50,136.52
255,2017.57
25,67.68
59,147.46
407,957.87
209,978.76
34,467.33
72,599.66
49,196.03
263,2030.97
15,16.39
53,285.33
346,988.77
139,967.47
49,460.15
41,617.17
52,127.4
282,1761.62
14,21.22
82,180.95
367,934.46
131,922.02
34,154.48
74,647.17
76,385.4
286,2771.83
23,61.01
94,109.81
357,940.22
115,923.07
36,267.67
45,608.99
68,333.37
217,1662.39
21,4.42
54,135.71
241,931.56
160,891.4
35,201.42
48,495.13
65,250.37
228,1611.17
17,12.07
20,75.47
382,982.78
155,840.71
17,102.31
61,500.75
27,127.55
170,1747.33
30,80.88
49,165.21
545,1537.13
181,851.32
50,383.28
61,491.34
56,497.33
243,2091.15
27,43.68
46,172.45
490,1583.31
134,579.22
35,332.48
65,393.89
63,269.6
235,2121.46
23,24.21
47,210.32
446,1584.33
151,858.82
50,52.32
39,604.07
66,237.54
232,1686.8
21,32.44
81,410.89
540,1240.13
147,810.85
74,338.27
53,566.22
87,328.75
237,2119.2
25,65.66
71,246.78
651,2186.74
164,732.47
51,294.87
61,532.31
68,362.91
228,1382.94
23,51.06
95,216.82
594,1492.96
121,735.18
36,134.66
85,302.38
71,284.72
226,1347.96
15,16.33
49,115.39
337,770.4
132,675.62
27,97.28
31,509.71
41,161.66
158,1081.32
24,36.83
96,9.87
636,1286.14
171,826.25
62,575.88
88,707.95
76,533.58
303,3057.43
33,33.57
76,244.55
722,2091.36
247,732.33
20,148.38
62,528.02
83,477.96
273,2205.73
12,32.55
103,282.81
675,1706.19
167,815.32
53,567.21
63,468.23
87,605.44
247,2313.74
25,72.17
89,106.69
713,2742.52
139,671.94
49,302.28
34,493.79
70,471.54
275,1959.96
20,0.87
80,144.08
681,1849.34
98,809.51
43,247.87
34,473.56
67,264.68
289,1631.28
37,17.32
80,241.76
786,1735.87
137,768.81
41,586.85
18,506.16
106,423.87
230,1780.93
18,60.48
44,28.58
399,1190.48
110,759.52
28,56.02
43,448.99
61,569.99
170,821.84
24,31.18
95,278.47
598,1999.14
177,783.83
60,263.11
32,525.2
86,398.03
286,2095.37
21,25.2
103,91.12
473,1977.04
142,749.72
40,172.42
56,460.03
84,469.98
284,2544.92
24,33.99
112,174.94
455,1905.45
147,744.76
60,214.86
44,463.97
73,278.92
310,3748.75
17,41.64
84,174.9
638,1881.17
121,721.35
54,222.26
63,441.49
87,351.15
250,1884.97
20,13.17
92,122.88
473,1570.3
135,706.56
26,89.62
56,443.91
64,435.77
298,2269.16
26,78.16
87,201.89
426,1548.88
98,711.92
42,240.42
29,479.48
72,556.22
234,1742.35
8,3.13
57,21.31
353,581
116,693.69
27,123.26
24,472.19
51,252.98
229,1807.82
38,97.42
109,215.99
468,1722.19
141,739.19
61,232.39
52,497.36
108,445.23
560,2892.18
44,174.31
112,227.47
559,1277.8
77,694.78
49,252.19
33,443.55
84,183.13
335,2749.44
23,54.99
124,204.82
403,1399.28
120,708.31
60,449.72
40,409.08
57,347.85
340,2207.33
35,69.92
202,138.56
522,1657.09
103,693.14
66,633.66
48,344.94
104,469.24
277,1998.76
25,115.58
118,42.07
481,1645.15
125,587.34
54,207.55
36,318.11
88,409.08
384,1395.42
24,102.92
118,202.97
559,1618.86
108,553.34
69,304.78
55,500.82
66,459.86
189,1062.3
9,0
61,144.04
330,992.52
99,531.04
36,63.48
49,311.55
44,89.3
148,1105.79
17,23.77
54,132.65
428,1084.05
110,513.74
29,152.5
63,475.93
46,192.25
153,1399.45
39,170.13
108,581.75
699,2292.16
269,1307.26
70,458.08
91,713.43
132,383.5
326,2072.92
56,176.25
71,232.57
681,1775.79
203,1047.23
86,572.22
113,579.24
123,271.71
366,3328.43
58,223.13
157,175.18
614,1550.73
175,941.17
81,292.28
130,557.26
114,402.12
614,3898.83
31,86.89
129,168.79
328,829.06
217,917.59
86,465.82
78,575.76
166,628.37
604,5363.14
30,29.01
72,186.63
342,804.15
175,908.31
48,167.17
65,533.36
133,473.85
398,3473.42
16,0
80,164.32
293,597.68
196,764.35
22,119.62
64,532.22
53,214.4
356,1921.48
25,133.15
92,72.46
449,1015.41
161,949.06
62,516.59
60,534.78
135,235.52
470,3262.24
36,277.02
93,228.77
299,839.01
210,872.85
54,245.04
63,515.28
102,311.86
481,3864.39
28,64.89
78,50.56
413,599.58
152,786.41
45,212.48
42,494.97
84,285.07
294,1525.5
54,103.86
76,148.36
458,1054.98
195,742.52
52,268.73
51,569.33
113,440.31
382,2196.82
29,26.24
70,125.9
343,801.48
110,268.95
29,134.03
52,497.99
112,262.01
352,2095.05
10,0.77
63,202.04
359,739.9
41,189.68
65,344.38
78,267.98
268,1923.47
12,0.3
82,149.66
225,323.39
29,289.13
61,493.06
54,289.59
284,1723.24
65,136.62
95,77.97
539,879.23
72,305.59
93,557.27
131,303.29
435,2274.73
43,169.06
79,135.42
453,989.88
59,288.76
87,510.44
117,473.77
389,2748.77
19,63.92
81,482.33
84,247.57
303,1417.21
41,134.83
163,1125.74
24077,5714.5
18017,5549.3
16986,6004.11
15528,5712.45
19484,5626.41
16252,4662.59
14751,4226.61
12236,4223.75
10579,4178.81
9536,4097.38
9986,4142.06
8837,4142.98
8116,4122.7
8965,4043.26
8898,4240.99
8255,4163.16
8289,4205.67
8423,4288.23
9326,4193.57
9339,4221.29
8811,4218.07
"9,467",4185.9
9307,4390.44
8771,4207.78
9570,4324.67
8225,4319.65
8624,4291.83
8087,4172.08
6345,2604.37
9181,3423.18
15034,3892.7
12315,3604.98
17540,4326.16
16286,4160.09
14629,4380.93
18133,4896.28
19309,4965.81
22183,7410
33776,9710.99
28564,8465.27
35222,8084.36
39963,8002.35
35258,7815.45
34958,7234.53
14826,2800.24
12415,2250.1
16467,3800.87
14974,3840.18
12967,3915.18
15107,3609.23
14175,3716.33
13243,3994.61
12890,4009.38
20419,5943.93
38516,11965.72
59397,13900.94
44197,11517.58
42800,12011.26
46528,12327.58
41803,11098.1
35740,9079.62
42584,12564.35
45389,14950.35
8193,2040
5575,820.29
5677,978.28
5637,827.28
5291,778.59
43524,12672.79
36808,12184.4
29334,9121.75
23671,9047.97
43264,9814.44
23502,7861.74
56811,10225.64
56913,8453.17
64349,8848.92
71312,9986.46
58542,6441.24
33516,733.29
3671,316.73
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
28269,5451.86
1802,36.57
67158,893.71
130977,2078.97
14973,289.45
5758,411.77
4432,416.94
2391,375.03
2121,380.73
2107,369.54
368,33.94
2125,125.92
2196,273.48
"2,399",383.01
2393,385.14
1184,168.33
5,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
